timestamp,index,name,temperature_c,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026/08/28 23:04:06.814, 0, NVIDIA A10, 61, 100, 7232, 23028, 148.76
2026/08/28 23:05:06.829, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.37
2026/08/28 23:06:06.844, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.46
2026/08/28 23:07:06.859, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.03
2026/08/28 23:08:06.874, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.89
2026/08/28 23:09:06.889, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.68
2026/08/28 23:10:06.903, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.35
2026/08/28 23:11:06.918, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.09
2026/08/28 23:12:06.933, 0, NVIDIA A10, 61, 100, 7232, 23028, 151.05
2026/08/28 23:13:06.947, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.31
2026/08/28 23:14:06.962, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.11
2026/08/28 23:15:06.977, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.39
2026/08/28 23:16:06.992, 0, NVIDIA A10, 61, 100, 7232, 23028, 150.00
2026/08/28 23:17:07.007, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.28
2026/08/28 23:18:07.022, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.96
2026/08/28 23:19:07.036, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.27
2026/08/28 23:20:07.051, 0, NVIDIA A10, 61, 100, 7232, 23028, 149.05
2026/08/28 23:21:07.066, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.12
2026/08/28 23:22:07.081, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.73
2026/08/28 23:23:07.096, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.55
2026/08/28 23:24:07.112, 0, NVIDIA A10, 61, 100, 7232, 23028, 152.37
2026/08/28 23:25:07.126, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.33
2026/08/28 23:26:07.141, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.92
2026/08/28 23:27:07.155, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.90
2026/08/28 23:28:07.170, 0, NVIDIA A10, 61, 100, 7232, 23028, 149.90
2026/08/28 23:29:07.185, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.64
2026/08/28 23:30:07.200, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.33
2026/08/28 23:31:07.215, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.80
2026/08/28 23:32:07.230, 0, NVIDIA A10, 61, 100, 7232, 23028, 150.00
2026/08/28 23:33:07.245, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.67
2026/08/28 23:34:07.260, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.37
2026/08/28 23:35:07.275, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.96
2026/08/28 23:36:07.290, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.38
2026/08/28 23:37:07.305, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.00
2026/08/28 23:38:07.320, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.72
2026/08/28 23:39:07.334, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.84
2026/08/28 23:40:07.349, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.82
2026/08/28 23:41:07.364, 0, NVIDIA A10, 62, 99, 7232, 23028, 150.73
2026/08/28 23:42:07.379, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.20
2026/08/28 23:43:07.394, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.13
2026/08/28 23:44:07.409, 0, NVIDIA A10, 61, 100, 7232, 23028, 149.90
2026/08/28 23:45:07.424, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.35
2026/08/28 23:46:07.439, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.21
2026/08/28 23:47:07.454, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.27
2026/08/28 23:48:07.470, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.91
2026/08/28 23:49:07.484, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.09
2026/08/28 23:50:07.500, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.16
2026/08/28 23:51:07.515, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.51
2026/08/28 23:52:07.530, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.42
2026/08/28 23:53:07.545, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.92
2026/08/28 23:54:07.560, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.85
2026/08/28 23:55:07.574, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.11
2026/08/28 23:56:07.589, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.32
2026/08/28 23:57:07.604, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.24
2026/08/28 23:58:07.619, 0, NVIDIA A10, 62, 99, 7232, 23028, 149.17
2026/08/28 23:59:07.634, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.86
2026/08/29 00:00:07.650, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.80
2026/08/29 00:01:07.664, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.32
2026/08/29 00:02:07.679, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.04
2026/08/29 00:03:07.694, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.64
2026/08/29 00:04:07.709, 0, NVIDIA A10, 62, 100, 7232, 23028, 146.11
2026/08/29 00:05:07.724, 0, NVIDIA A10, 62, 100, 7232, 23028, 146.06
2026/08/29 00:06:07.739, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.78
2026/08/29 00:07:07.754, 0, NVIDIA A10, 62, 100, 7232, 23028, 152.29
2026/08/29 00:08:07.769, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.54
2026/08/29 00:09:07.784, 0, NVIDIA A10, 62, 100, 7232, 23028, 146.94
2026/08/29 00:10:07.799, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.94
2026/08/29 00:11:07.814, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.77
2026/08/29 00:12:07.829, 0, NVIDIA A10, 61, 100, 7232, 23028, 146.59
2026/08/29 00:13:07.844, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.52
2026/08/29 00:14:07.859, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.29
2026/08/29 00:15:07.875, 0, NVIDIA A10, 58, 2, 7232, 23028, 95.53
2026/08/29 00:16:07.890, 0, NVIDIA A10, 61, 100, 7232, 23028, 148.18
2026/08/29 00:17:07.904, 0, NVIDIA A10, 62, 99, 7232, 23028, 149.63
2026/08/29 00:18:07.921, 0, NVIDIA A10, 62, 100, 7232, 23028, 151.12
2026/08/29 00:19:07.937, 0, NVIDIA A10, 59, 98, 7232, 23028, 80.43
2026/08/29 00:20:07.951, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.00
2026/08/29 00:21:07.966, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.32
2026/08/29 00:22:07.982, 0, NVIDIA A10, 62, 100, 7232, 23028, 148.15
2026/08/29 00:23:07.997, 0, NVIDIA A10, 60, 100, 7232, 23028, 147.70
2026/08/29 00:24:08.012, 0, NVIDIA A10, 62, 100, 7232, 23028, 145.57
2026/08/29 00:25:08.027, 0, NVIDIA A10, 62, 100, 7232, 23028, 152.24
2026/08/29 00:26:08.041, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.09
2026/08/29 00:27:08.056, 0, NVIDIA A10, 61, 100, 7232, 23028, 148.90
2026/08/29 00:28:08.072, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.21
2026/08/29 00:29:08.087, 0, NVIDIA A10, 62, 100, 7232, 23028, 149.00
2026/08/29 00:30:08.102, 0, NVIDIA A10, 62, 100, 7232, 23028, 150.72
2026/08/29 00:31:08.117, 0, NVIDIA A10, 61, 100, 7232, 23028, 147.02
2026/08/29 00:32:08.132, 0, NVIDIA A10, 62, 100, 7232, 23028, 146.50
2026/08/29 00:33:08.147, 0, NVIDIA A10, 62, 100, 7232, 23028, 147.29
